DE_NO,DATA_ELEMENT_NAME,SIZE,START POSITION,STOP POSITION,FILE NAME,FILE SEGMENT (with RECORD-ID),File Segment Number,File Segment Name
COT156,RECORD-NUMBER,9(11),11,21,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT157,MSIS-IDENTIFICATION-NUM,X(20),22,41,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT158,ICN-ORIG,X(50),42,91,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT159,ICN-ADJ,X(50),92,141,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT160,LINE-NUM-ORIG,X(3),142,144,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT161,LINE-NUM-ADJ,X(3),145,147,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT162,LINE-ADJUSTMENT-IND,X(1),148,148,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT163,LINE-ADJUSTMENT-REASON-CODE,X(3),149,151,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT164,SUBMITTER-ID,X(12),152,163,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT165,CLAIM-LINE-STATUS,X(3),164,166,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT166,BEGINNING-DATE-OF-SERVICE,9(8),167,174,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT167,ENDING-DATE-OF-SERVICE,9(8),175,182,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT168,REVENUE-CODE,X(4),183,186,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT169,PROCEDURE-CODE,X(8),187,194,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT170,PROCEDURE-CODE-DATE,9(8),195,202,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT171,PROCEDURE-CODE-FLAG,X(2),203,204,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT172,PROCEDURE-CODE-MOD-1,X(2),205,206,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT173,IMMUNIZATION-TYPE,X(2),207,208,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT174,BILLED-AMT,S9(11)V99,209,221,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT175,ALLOWED-AMT,S9(11)V99,222,234,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT176,BENEFICIARY-COPAYMENT-PAID-AMOUNT,S9(11)V99,235,247,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT177,TPL-AMT,S9(11)V99,248,260,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT178,MEDICAID-PAID-AMT,S9(11)V99,261,273,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT179,MEDICAID-FFS-EQUIVALENT-AMT,S9(11)V99,274,286,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT182,MEDICARE-PAID-AMT,S9(11)V99,287,299,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT183,SERVICE-QUANTITY-ACTUAL,S9(8)V999,300,310,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT184,SERVICE-QUANTITY-ALLOWED,S9(8)V999,311,321,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT186,TYPE-OF-SERVICE,X(3),322,324,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT187,HCBS-SERVICE-CODE,X(1),325,325,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT188,HCBS-TAXONOMY,X(5),326,330,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT189,SERVICING-PROV-NUM,X(30),331,360,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT190,SERVICING-PROV-NPI-NUM,X(10),361,370,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT191,SERVICING-PROV-TAXONOMY,X(12),371,382,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT192,SERVICING-PROV-TYPE,X(2),383,384,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT193,SERVICING-PROV-SPECIALTY,X(2),385,386,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT194,OTHER-TPL-COLLECTION,X(3),387,389,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT195,TOOTH-DESIGNATION-SYSTEM,X(2),390,391,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT196,TOOTH-NUM,X(2),392,393,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT197,TOOTH-QUAD-CODE,X(2),394,395,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT198,TOOTH-SURFACE-CODE,X(1),396,396,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT199,ORIGINATION-ADDR-LN1,X(60),397,456,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT200,ORIGINATION-ADDR-LN2,X(60),457,516,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT201,ORIGINATION-CITY,X(28),517,544,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT202,ORIGINATION-STATE,X(2),545,546,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT203,ORIGINATION-ZIP-CODE,X(9),547,555,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT204,DESTINATION-ADDR-LN1,X(60),556,615,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT205,DESTINATION-ADDR-LN2,X(60),616,675,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT206,DESTINATION-CITY,X(28),676,703,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT207,DESTINATION-STATE,X(2),704,705,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT208,DESTINATION-ZIP-CODE,X(9),706,714,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT209,BENEFIT-TYPE,X(3),715,717,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT210,CMS-64-CATEGORY-FOR-FEDERAL-REIMBURSEMENT,X(2),718,719,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT211,XIX-MBESCBES-CATEGORY-OF-SERVICE,X(5),720,724,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT212,XXI-MBESCBES-CATEGORY-OF-SERVICE,X(3),725,727,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT213,OTHER-INSURANCE-AMT,S9(11)V99,728,740,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT214,STATE-NOTATION,X(500),741,1240,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT217,NATIONAL-DRUG-CODE,X(12),1241,1252,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT227,PROCEDURE-CODE-MOD-2,X(2),1253,1254,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT218,PROCEDURE-CODE-MOD-3,X(2),1255,1256,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT219,PROCEDURE-CODE-MOD-4,X(2),1257,1258,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT221,ADJUDICATION-DATE,9(8),1259,1266,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT222,SELF-DIRECTION-TYPE,X(3),1267,1269,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT223,PRE-AUTHORIZATION-NUM,X(18),1270,1287,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT224,NDC-UNIT-OF-MEASURE,X(2),1288,1289,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT225,NDC-QUANTITY,S9(8)V999,1290,1300,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT234,IHS-SERVICE-IND,X(1),1301,1301,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
COT215,FILLER,X(449),1302,1750,CLAIMOT,CLAIM-LINE-RECORD-OT-COT00003,COT00003,CLAIM-LINE-RECORD-OT
CRX001,RECORD-ID,X(8),1,8,CLAIMRX,FILE-HEADER-RECORD-RX-CRX00001,CRX00001,FILE-HEADER-RECORD-RX
CRX002,DATA-DICTIONARY-VERSION,X(10),9,18,CLAIMRX,FILE-HEADER-RECORD-RX-CRX00001,CRX00001,FILE-HEADER-RECORD-RX
CRX003,SUBMISSION-TRANSACTION-TYPE,X(1),19,19,CLAIMRX,FILE-HEADER-RECORD-RX-CRX00001,CRX00001,FILE-HEADER-RECORD-RX
CRX004,FILE-ENCODING-SPECIFICATION,X(3),20,22,CLAIMRX,FILE-HEADER-RECORD-RX-CRX00001,CRX00001,FILE-HEADER-RECORD-RX
CRX005,DATA-MAPPING-DOCUMENT-VERSION,X(9),23,31,CLAIMRX,FILE-HEADER-RECORD-RX-CRX00001,CRX00001,FILE-HEADER-RECORD-RX
CRX006,FILE-NAME,X(8),32,39,CLAIMRX,FILE-HEADER-RECORD-RX-CRX00001,CRX00001,FILE-HEADER-RECORD-RX
CRX007,SUBMITTING-STATE,X(2),40,41,CLAIMRX,FILE-HEADER-RECORD-RX-CRX00001,CRX00001,FILE-HEADER-RECORD-RX
CRX008,DATE-FILE-CREATED,9(8),42,49,CLAIMRX,FILE-HEADER-RECORD-RX-CRX00001,CRX00001,FILE-HEADER-RECORD-RX
CRX009,START-OF-TIME-PERIOD,9(8),50,57,CLAIMRX,FILE-HEADER-RECORD-RX-CRX00001,CRX00001,FILE-HEADER-RECORD-RX
CRX010,END-OF-TIME-PERIOD,9(8),58,65,CLAIMRX,FILE-HEADER-RECORD-RX-CRX00001,CRX00001,FILE-HEADER-RECORD-RX
CRX011,FILE-STATUS-INDICATOR,X(1),66,66,CLAIMRX,FILE-HEADER-RECORD-RX-CRX00001,CRX00001,FILE-HEADER-RECORD-RX
CRX012,SSN-INDICATOR,X(1),67,67,CLAIMRX,FILE-HEADER-RECORD-RX-CRX00001,CRX00001,FILE-HEADER-RECORD-RX
CRX013,TOT-REC-CNT,9(11),68,78,CLAIMRX,FILE-HEADER-RECORD-RX-CRX00001,CRX00001,FILE-HEADER-RECORD-RX
CRX155,SEQUENCE-NUMBER,X(4),79,82,CLAIMRX,FILE-HEADER-RECORD-RX-CRX00001,CRX00001,FILE-HEADER-RECORD-RX
CRX014,STATE-NOTATION,X(500),83,582,CLAIMRX,FILE-HEADER-RECORD-RX-CRX00001,CRX00001,FILE-HEADER-RECORD-RX
CRX015,FILLER,X(868),583,1450,CLAIMRX,FILE-HEADER-RECORD-RX-CRX00001,CRX00001,FILE-HEADER-RECORD-RX
CRX016,RECORD-ID,X(8),1,8,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX017,SUBMITTING-STATE,X(2),9,10,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX018,RECORD-NUMBER,9(11),11,21,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX019,ICN-ORIG,X(50),22,71,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX020,ICN-ADJ,X(50),72,121,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX021,SUBMITTER-ID,X(12),122,133,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX022,MSIS-IDENTIFICATION-NUM,X(20),134,153,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX023,CROSSOVER-INDICATOR,X(1),154,154,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX024,1115A-DEMONSTRATION-IND,X(1),155,155,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX025,ADJUSTMENT-IND,X(1),156,156,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX026,ADJUSTMENT-REASON-CODE,X(3),157,159,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX027,ADJUDICATION-DATE,9(8),160,167,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX028,MEDICAID-PAID-DATE,9(8),168,175,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX029,TYPE-OF-CLAIM,X(1),176,176,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX030,CLAIM-STATUS,X(3),177,179,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX031,CLAIM-STATUS-CATEGORY,X(3),180,182,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX032,SOURCE-LOCATION,X(2),183,184,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX033,CHECK-NUM,X(15),185,199,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX034,CHECK-EFF-DATE,9(8),200,207,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX035,CLAIM-PYMT-REM-CODE-1,X(5),208,212,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX036,CLAIM-PYMT-REM-CODE-2,X(5),213,217,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX037,CLAIM-PYMT-REM-CODE-3,X(5),218,222,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX038,CLAIM-PYMT-REM-CODE-4,X(5),223,227,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX039,TOT-BILLED-AMT,S9(11)V99,228,240,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX040,TOT-ALLOWED-AMT,S9(11)V99,241,253,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX041,TOT-MEDICAID-PAID-AMT,S9(11)V99,254,266,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX043,TOT-MEDICARE-DEDUCTIBLE-AMT,S9(11)V99,267,279,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX044,TOT-MEDICARE-COINS-AMT,S9(11)V99,280,292,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX045,TOT-TPL-AMT,S9(11)V99,293,305,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX047,TOT-OTHER-INSURANCE-AMT,S9(11)V99,306,318,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX048,OTHER-INSURANCE-IND,X(1),319,319,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX049,OTHER-TPL-COLLECTION,X(3),320,322,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX050,SERVICE-TRACKING-TYPE,X(2),323,324,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX051,SERVICE-TRACKING-PAYMENT-AMT,S9(11)V99,325,337,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX052,FIXED-PAYMENT-IND,X(1),338,338,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX053,FUNDING-CODE,X(2),339,340,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX054,FUNDING-SOURCE-NONFEDERAL-SHARE,X(2),341,342,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX055,PROGRAM-TYPE,X(2),343,344,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX056,PLAN-ID-NUMBER,X(12),345,356,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX058,PAYMENT-LEVEL-IND,X(1),357,357,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX059,MEDICARE-REIM-TYPE,X(2),358,359,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX060,CLAIM-LINE-COUNT,9(4),360,363,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX061,FORCED-CLAIM-IND,X(1),364,364,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX062,PATIENT-CONTROL-NUM,X(20),365,384,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX063,ELIGIBLE-LAST-NAME,X(30),385,414,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX064,ELIGIBLE-FIRST-NAME,X(30),415,444,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX065,ELIGIBLE-MIDDLE-INIT,X(1),445,445,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX066,DATE-OF-BIRTH,9(8),446,453,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX067,HEALTH-HOME-PROV-IND,X(1),454,454,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX068,WAIVER-TYPE,X(2),455,456,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX069,WAIVER-ID,X(20),457,476,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX070,BILLING-PROV-NUM,X(30),477,506,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX071,BILLING-PROV-NPI-NUM,X(10),507,516,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX072,BILLING-PROV-TAXONOMY,X(12),517,528,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX073,BILLING-PROV-SPECIALTY,X(2),529,530,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX074,PRESCRIBING-PROV-NUM,X(30),531,560,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX075,PRESCRIBING-PROV-NPI-NUM,X(10),561,570,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX079,MEDICARE-HIC-NUM,X(12),571,582,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX081,REMITTANCE-NUM,X(30),583,612,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX082,BORDER-STATE-IND,X(1),613,613,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX084,DATE-PRESCRIBED,9(8),614,621,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX085,PRESCRIPTION-FILL-DATE,9(8),622,629,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX086,COMPOUND-DRUG-IND,X(1),630,630,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX087,TOT-BENEFICIARY-COINSURANCE-PAID-AMOUNT,S9(11)V99,631,643,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX089,TOT-BENEFICIARY-COPAYMENT-PAID-AMOUNT,S9(11)V99,644,656,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX090,BENEFICIARY-COPAYMENT-DATE-PAID,9(8),657,664,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX088,BENEFICIARY-COINSURANCE-DATE-PAID,9(8),665,672,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX092,TOT-BENEFICIARY-DEDUCTIBLE-PAID-AMOUNT,S9(11)V99,673,685,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX093,BENEFICIARY-DEDUCTIBLE-DATE-PAID,9(8),686,693,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX094,CLAIM-DENIED-INDICATOR,X(1),694,694,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX095,COPAY-WAIVED-IND,X(1),695,695,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX096,HEALTH-HOME-ENTITY-NAME,X(50),696,745,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX098,THIRD-PARTY-COINSURANCE-AMOUNT-PAID,S9(11)V99,746,758,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX099,THIRD-PARTY-COINSURANCE-DATE-PAID,9(8),759,766,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX100,THIRD-PARTY-COPAYMENT-AMOUNT-PAID,S9(11)V99,767,779,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX101,THIRD-PARTY-COPAYMENT-DATE-PAID,9(8),780,787,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX102,DISPENSING-PRESCRIPTION-DRUG-PROV-NPI,X(10),788,797,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX104,HEALTH-HOME-PROVIDER-NPI,X(10),798,807,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX105,MEDICARE-BENEFICIARY-IDENTIFIER,X(12),808,819,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
