Source,Source File,Table Name,Column,Column Alias (Common Name),Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,Is PII,Start Position,End Position,Max length,Symmetry Indicator,Precision,Comment,Valid Values,Column Order,GAP,Findings,Linage Source System,Linage State Table Mapping,Lineage State Field Mapping ,for RT
HPMMIS,Recipient,T_HP_CAP_RT_AMT,BEG_DAT,,The begin date of the capitation rate amount.,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_CAP_RT_CD,BEG_DAT,,The begin date of the capitation rate code.,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_CTRT_ID,BEG_DAT,,The date the health plan contract begins,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ALT_ID,BEG_DAT,,Date of Alternate ID added ,DATE,mmmddyyyy,N,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_CARE_LVL,BEG_DAT,,The begin date of the care level code.,DATE,mmmddyyyy,N,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ELG_ID,BEG_DAT,,Begin Date of Eligibility Key Code,DATE,mmmddyyyy,N,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_EXCP_CD,BEG_DAT,,The begin date of the exception code.,DATE,mmmddyyyy,N,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_INS_CVG,BEG_DAT,,Policy Begin Date,DATE,mmmddyyyy,N,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_LOC,BEG_DAT,Level of Care Begin Date,Date that the level of care began,DATE,mmmddyyyy,N,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,Baiyina - Level of Care Begin Date - Date that the level of care began
HPMMIS,Recipient,T_RP_MDC_CVG,BEG_DAT,,Begin date of Medicare part record that is associated with a recipient,DATE,mmmddyyyy,N,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_MED_CND,BEG_DAT,,"This is a begin date, and it's not the begin date of the recipient's medical condition. (Effective begin date for the medical condition record)",DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_PS_FPL,BEG_DAT,Level of Care Begin Date,Date that the level of care began,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,Baiyina FPL Begin Date - checking on FPL
HPMMIS,Recipient,T_RP_ELG_ID,BEN_CAT,,The  benefit category for the eligibility.,CHAR,,Y,,FK,T_CDE_BENEFIT_CAT2.BEN_CAT ,,,,2,,,,"RF503
AA - AFFORDABLE CARE ACT ADULT
AC - AFFORDABLE CARE ACT
AG - AGED
BC - BREAST CANCER
BD - BLIND/DISABLED
BH - BASIC HEALTH HAWAII
BL - BLIND
CA - RECEIVING CASH
CC - CERVICAL CANCER
CG - CONTROL GROUP
CH - CHIP
DI - DISABLED
FS - FOSTER
GA - GENERAL ASSISTANCE
OS - OUT OF STATE
PC - PARENT/CARETAKER RELATIVE
PE - PENSIONERS
QE - QUEST EXPANDED
QU - QUEST ELIGIBLE
SS - SOCIAL SECURITY
ST - STATE/COUNTY EMPLOYED
TM - TMA ",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ELG_ID,BEN_CONT,,The type of benefit continuance a recipient may receive.  Benefit continuance extends a recipient's eligibility effective end date.,CHAR,,Y,,FK,T_CDE_BENEFIT_CONT.BEN_CONT  ,,,,2,,,,UH: Empty; per Baiyina not used by HI,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ELG_ID,BEN_QUAL,,The benefit qualifier for the eligibility.,CHAR,,Y,,FK,T_CDE_BENEFIT_QUAL2.BEN_QUAL  ,,,,2,,,,"RF506
4E - FOSTER CARE TITLE IV-E
BD - BLIND/DISABLED INDIVIDUAL
CF - COFA INDIVIDUAL
CS - CHILD SUPPORT
CV - CITIZENSHIP VERIFICATION NOT COMPLETE
FD - FORMER FOSTER DISABLED
FF - FORMER FOSTER
NC - NON-CITIZEN < OR = 60 MONTHS
NT - NEW TRANSITIONAL GROUP
OS - OUT OF STATE
OT - OLD TRANSITIONAL GROUP
PG - PREGNANT INDIVIDUAL
PS - PRESUMPTIVE ELIGIBILITY
SD - SPEND DOWN
SI - SSI
SW - STATE FUNDED WORKING DISABLED ADULTS
SX - SPENDDOWN QEXA - SD MET EACH MONTH
TM - TRANSITIONAL MEDICAL ABD
WV - WAIVER GROUP",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_HPFYI,BHS_ACTV_IND,,BHS Active Indicator,CHAR,,Y,,,,,,,1,,,,"UH: Empty;
per Baiyina, Indicator not used in HI",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,BHS_CAT,,A code that indicates the level of behavioral health care services the member is eligible. ,VARCHAR2,,Y,,,,,,,1,,,,"RF404
UH: G - General adult services C - General child services S - Services for seriously mentally ill adult services D - Substance / Alcohol Abuse services.
Per Baiyina: Field not used in HI.",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_HPFYI,BHS_CAT,,A code that indicates the level of behavioral health care services the member is eligible. ,CHAR,,Y,,FK,T_CDE_MENTAL_HEALTH_CAT.CAT_CD ,,,,1,,,,"UH: Empty.   
RT: RF404
Per Baiyina: Field not used by HI",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,BHS_ENRL_FROM,,The begin date of recipient's BHS enrollment.,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,BHS_ENRL_THRU,,The end date of recipient's BHS enrollment.,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,BHS_PLAN,,The recipient's BHS plan,VARCHAR2,XXXXXXXX,Y,,,,,,,40,,,,Live Data Transmission,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_HPFYI,BHS_SITE,,The BHS site.,CHAR,,Y,,FK,T_CDE_MENTAL_HEALTH_SITE.SITE_CD  ,,,,2,,,,"RF404
UH: Empty",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_PS_FPL,BILL_DATE,Premium Share Billing Date,The date the FLP was paid. ,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,Premium Share Billing Date - the date FPL was paid
HPMMIS,Recipient,T_RP_NEWBORN,BIRTH_PR_ID,,The provider's ID that birthed the newborn. (The id of the delivering provider. If mother was ffs enrolled),CHAR,######,Y,,FK,T_PR_DEM_ID.PR_ID,,,,6,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_RACE,BL_IND,,Indicates the member's race as black,CHAR,,Y,,,,,,,1,,,,"Y - Yes
N - No",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_NEWBORN,BRTH_HOSP_ID,,The hospital ID number for the hospital where the newborn was delivered,CHAR,######,Y,,FK,T_PR_DEM_ID2.PR_ID  ,,,,6,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_NEWBORN,BRTH_WT_GRAM,,The weight of the newborn's birth in grams.,CHAR,,Y,,,,,,,4,,,,N/A,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_DEM_ID,BUS_PHO,,Business Phone Number,CHAR,##########,Y,,,,,,,10,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,CAP_DAYS,,The number of days in between payment days (From and Thru),NUMBER,######,Y,,,,,,,22,,,,Live Data Transmission,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ENROLLED_MEMMONTHS,CAP_IND,,Indicates the capitation type.,CHAR,,,,,,,,,1,,,,"C - CAPITATION
F - FEE-FOR-SERVICE
Q - Q1/Q2
S - SMIB/HIB",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_HPFYI,CAP_IND,,Indicates the capitation type.,CHAR,,Y,,,,,,,1,,,,"C - CAPITATION
F - FEE-FOR-SERVICE
Q - Q1/Q2
S - SMIB/HIB",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_CAP_RT_AMT,CAP_RATE_AMT,,The amount of the capitation rate.,NUMBER,####.##,Y,,,,,,,22,,2,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_CAP_RT_AMT,CAP_RATE_CD,,The code for the capitation rates for the payments.,CHAR,X#x#,Y,,,,,,,4,,,,Live Data Transmission,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_CAP_RT_CD,CAP_RATE_CD,,The code for the capitation rates for the payments.,CHAR,X#X#,Y,,,,,,,4,,,,Live Data Transmission,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,CAP_RATE_CD,,The code indicating the capitation payment method at the time the payment was made. ,VARCHAR2,X#X#,Y,,,,,,,4,,,,Live Data Transmission,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_RSTN,CAP_RATE_CD,,"The code for the capitation rates for the payments. The Capitation Rate Code Med-QUEST pays for a
member",CHAR,X#X#,Y,,,,,,,4,,,,Live Data Transmission,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_MH_ENRL,CAP_RATE_CD,,"The code for the capitation rates for the payments. The Capitation Rate Code Med-QUEST pays for a
member",VARCHAR2,X#X#,Y,,,,,,,4,,,,Live Data Transmission,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_PMT,CAP_RATE_CD,,"The code for the capitation rates for the payments. The Capitation Rate Code Med-QUEST pays for a
member",CHAR,X#X#,Y,,FK,"Cap Rate Code.CAP_RATE_CD

-and/or?-

T_RATE_CODE_CHAR2.RATE_CD

-and/or?-

T_CDE_RATE_CAP2.CAP_RATE_CD = T_RP_PMT.CAP_RATE_CD AND T_RP_PMT.PMT_DAT BETWEEN T_CDE_RATE_CAP2.DTE_BEGIN AND T_CDE_RATE_CAP2.DTE_END ",,,,4,,,,Live Data Transmission,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_INS_CVG,CAR_CITY,,This field identifies the city of the insurance carrier's address.,CHAR,XXXXXXX,Y,,,,,,,18,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_INS_CVG,CAR_NAME,,Carrier Name or Description of Medicare Coverage,CHAR,XXXXXXX,Y,,,,,,,30,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_INS_CVG,CAR_PHONE,,Carrier Phone Number,CHAR,##########,Y,,,,,,,10,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_INS_CVG,CAR_ST,,This field identifies the state of the insurance carrier's address.,CHAR,,Y,,FK,T_CDE_STATE2.STATE_CD,,,,2,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_INS_CVG,CAR_STR_1,,This field identifies the street address 1 of the insurance carrier's address.,CHAR,,Y,,,,,,,23,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_INS_CVG,CAR_STR_2,,This field identifies the street address 2 of the insurance carrier's address.,CHAR,,Y,,,,,,,23,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_INS_CVG,CAR_ZIP,,This field identifies the zip code of the insurance carrier's address.,CHAR,,Y,,,,,,,5,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_INS_CVG,CAR_ZIP4,,This field identifies the zip code suffix of the insurance carrier's address.,CHAR,,Y,,,,,,,4,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_CARE_LVL,CARE_LVL_CD,,The Level of care codes,CHAR,,N,,,,,,,3,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,Level of Care Code
HPMMIS,Recipient,T_RP_CASE_PWX,CASE_FNAME,,First name of on the recipients case ,NVARCHAR,xxxxx,,,,,,,,25,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,Baiyina
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,CASE_ID,,Case Identification Number,VARCHAR2,########,Y,,,,,,,8,,,,Live Data Transmission,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_DEM_ID,CASE_ID,,A unique number to group  recipients in one household group,NCHAR,########,Y,,FK,MYAHCCCS_MEMBERS_NEW.CASE_ID,,,,18,,,,Live Data Transmission,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_CASE_PWX,CASE_LNAME,,Last name of on the recipients case,NVARCHAR,xxxxx,,,,,,,,40,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,Baiyina
HPMMIS,Recipient,T_RP_CASE_PWX,CASE_MI,,Middle Initial  (If any),CHAR,X,,,,,,,,1,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,CASE_NAME_FIRST,,The first name of the eligibility worker.,VARCHAR2,xxxxx,Y,,,,,,,20,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_CASE_PWX,CASE_NAME_FML,,First middle last name on the recipients case.,NVARCHAR,xxxxx,,,,,,,,80,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,Baiyina
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,CASE_NAME_INIT,,The middle initial of the eligibility worker.,VARCHAR2,xxxxx,Y,,,,,,,1,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,CASE_NAME_LAST,,The last name of the eligibility worker. ,VARCHAR2,xxxxx,Y,,,,,,,40,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_CASE_PWX,CASE_NAME_LFM,,Last middle first name on the recipients case.,NVARCHAR,xxxxx,,,,,,,,80,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,Baiyina
HPMMIS,Recipient,T_RP_CASE_PWX,CASE_NO,,Case number,CHAR,#######,,,,,,,,9,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,Baiyina
HPMMIS,Recipient,T_RP_PS_FPL,CASE_NUM,,Case number,CHAR,#######,Y,,,,,,,8,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,Baiyina
HPMMIS,Recipient,T_RP_ELG_ID,CAT_IND,,Indicates whether or not an eligibility is categorical.  Federal Funding =Y,CHAR,,Y,,FK,T_CDE_ELIG_CAT_IND2.ELG_CAT_IND_CD  ,,,,1,,,,"Y - Yes
N - No",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ENROLLED_MEMMONTHS,CAT_IND,,Indicates whether or not an eligibility is categorical.  Federal Funding =Y,CHAR,,,,,,,,,1,,,,"Y - Yes
N - No",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_HPFYI,CAT_IND,,Indicates whether or not an eligibility is categorical.  Federal Funding =Y,CHAR,,Y,,,,,,,1,,,,"Y - Yes
N - No",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_CAP_VOU,CD_DM,,Indicates 'Invoice',CHAR,,Y,,,,,,,1,,,,I  - Invoice,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_CASE_PWX,CENSUS_TRACT,,The Census tract information relating to the recipient. ,NVARCHAR,#####,,,,,,,,5,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_SOC,CES_SOC_AMT,,,NUMBER,###.##,Y,,,,,,,22,,2,,Live Data Transmission,,Yes,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_SOC,CES_SOC_TYP,,,CHAR,,Y,,FK,T_CDE_SOC_TYPE.SOC_TYP,,,,1,,,,"H - HCBS
I - INSTITUTIONAL",,Yes,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ENRL_HP_RP160,CGH_RSN,,The reason the record was changed.,CHAR,,,,,,,,,2,,,,RF525; RF545; RF403,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_DENTAL_ENRL,CHG_RSN,,The reason the record was changed.,CHAR,,Y,,,,,,,2,,,,RF525; RF545; RF403,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ELG_ID,CHG_RSN,,The reason the record was changed.,CHAR,,Y,,FK,T_CDE_REASON_CHANGE.CHG_RSN  ,,,,2,,,,RF525; RF545; RF403,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ENRL_HP,CHG_RSN,,The reason the record was changed.,CHAR,,Y,,FK,T_CDE_REASON_CHANGE2.CHG_RSN  ,,,,2,,,,RF525; RF545; RF403,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
