Source,Source File,Table Name,Column Name,Column Alias (Common Name),Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,History,Is PII,Start Position,End Position,Max length,Symmetry Indicator,Percision,Comment,Valid Values,Logic,Column Order,Lineage,Gap,Findings,Linage Source System,Linage State Table Mapping,Lineage State Field Mapping ,HPMMIS RF screen,Medicare Field Name 837I Detail,837 I Claim Header Indicator,837 P Claim Detail Indicator,837 P Claim Header Indicator,Loop #,Element #,Element Description,837 I Claim Detail Indicator,837 I Claim Header Indicator,837 P Claim Detail Indicator,837 P Claim Header Indicator
HPMMIS,Claims,T_CL_SERVICE_IP,PA_NO,Prior Authorization Number,Payer Prior Authorization Number,VARCHAR,,,,,,,,,,10,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_PYR,PA_NO,Prior Authorization Number,Payer Prior Authorization Number,CHAR,,Y,,,,,,,,30,,,,Live Data Transmission,"When REF01 = “G1” Prior Authorization Number
   Move REF02",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,Other Payer Prior Authorization Number,,,2330B,REF02,,,,,
HPMMIS,Encounters,T_EC_MED_PYR,PA_NO,Prior Authorization Number,Payer Prior Authorization Number,CHAR,,Y,,,,,,,,30,,,,Live Data Transmission,"When REF01 = “G1” Prior Authorization Num
Move REF02",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,Other Payer Prior Authorization Number,,,,,,,
HPMMIS,Encounters,T_EC_DRUG_DTL,PA_NUM_SUBMIT,Prior Authorization Number Submitted,Prior Authorization Number Submitted,CHAR,,Y,,,,,,,,12,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_MED_DTL,PA_RFRL_NUM,Prior Authorization or Referral Number,Prior Authorization or Referral Number,VARCHAR,,Y,,,,,,,,30,,,,Is Blank,"When 2400 REF01 = ""G1""
  Move REF02 ",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,Prior Authorization or Referral Number,,,,,,,,
HPMMIS,Claims,T_CL_PA_ACTVTY,PA_SEQ_NO,,Prior Authorization Sequence Number,CHAR,,N,, , , , ,,,2,,,,Is Blank,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_DRUG_DTL,PA_TYPE_CODE,Prior Authorization Type Code,Prior Authorization Type Code,CHAR,,Y,,,,,,,,2,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_PYR,PAID_AMT,,Payer Paid Amount,NUMBER,(22.2),Y,,,,,,,,22,,2,,Live Data Transmission,"When 2320/AMT01 = ""D"" (Payer Amount Paid)",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,Payer Paid Amount,,,2320,AMT02,,,,,
HPMMIS,Encounters,T_EC_MED_PYR,PAID_AMT,Payer Paid Amount,Payer Paid Amount,NUMBER,(22.2),Y,,,,,,,,22,,2,,Live Data Transmission,"MDC:
If Sum of all 2320/AMT02  elements
When 2320/SBR09 = ""MA"" or ""MB"" 
  And 2320/AMT01 = ""D"" 
  Move 2320/AMT02 
Else 
PLAN PAID:
When 2330B/NM109 = 1000A/NM109
  And AMT01 = ""D"" 
  Move AMT02
When None
OTHER PAYER:
When AMT01 = D (Payer Amount Paid)
  Move AMT02 ",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,Payer Paid Amount,,,,,,,
HPMMIS,Encounters,T_EC_FACL_ADJU,PAID_SER_UNIT,,Paid Service Unit,NUMBER,(22.2),Y,,,,,,,,22,,2,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,Paid Service Unit Count,,,,,,,,,,
HPMMIS,Claims,T_CL_SERVICE,PAT_ACCT_NO,Patient Account Number,Patient Account Number,VARCHAR,,Y,, , , , ,,,20,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_SERVICE_IP,PAT_ACCT_NO,,Patient account number,VARCHAR,,,,,,,,,,16,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_DRUG_CLM,PAT_ACCT_NUM,Patient Account Number,Patient Account Number,VARCHAR,,Y,,,,,,,,17,,,,Is Blank,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,PAT_ACCT_NUM,Patient Account Number,Patient Account Number,VARCHAR,,Y,,,,,,,,20,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,Patient Control Number,,,2300,CLM01,,,,,
HPMMIS,Encounters,T_EC_MED_CLM,PAT_ACCT_NUM,Patient Account Number,Patient Account Number,VARCHAR,,Y,,,,,,,,20,,,,Is Blank,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,Patient Control Number,,,,,,,
HPMMIS,Encounters,T_EC_MED_CLM,PAT_PAID_AMT,Patient Amount Paid,Patient Amount Paid,NUMBER,(22.2),Y,,,,,,,,22,,2,,Live Data Transmission,"When AMT01 = F5 
  Move AMT02 ",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,Patient Amount Paid ,,,,,,,
HPMMIS,Encounters,T_EC_DRUG_DTL,PAT_PD_AMT,Patient Amount Paid,Patient Amount Paid,NUMBER,(22.2),Y,,,,,,,,22,,2,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,PAT_RSN_VST_1,Patient Reason for Visit 1,Patient Rsn_Vst for,CHAR,,Y,,,,,,,,7,,,,Live Data Transmission,"When HI0x-1 = ""PR"" (ICD-9), APR” (ICD-10)
   Move HI0x-2",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,Patient Reason For Visit,,,2300,HI01-2,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,PAT_RSN_VST_2,Patient Reason for Visit 2,Patient Rsn_Vst for,CHAR,,Y,,,,,,,,7,,,,Live Data Transmission,"When HI0x-1 = ""PR"" (ICD-9), APR” (ICD-10)
   Move HI0x-2",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,Patient Reason For Visit,,,2300,HI02-2,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,PAT_RSN_VST_3,Patient Reason for Visit 3,Patient Rsn_Vst for,CHAR,,Y,,,,,,,,7,,,,Live Data Transmission,"When HI0x-1 = ""PR"" (ICD-9), APR” (ICD-10)
   Move HI0x-2",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,Patient Reason For Visit,,,2300,HI03-2,,,,,
HPMMIS,Claims,T_CL_SERVICE,PAT_STA,Patient Status,Patient Status,VARCHAR,,Y,, , , , ,,,2,,,Patient status values defined by form types (HCFA-1500 and UB-92) and contained in Reference table.,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_SERVICE_IP,PAT_STA,,patient status,VARCHAR,,,,,,,,,,2,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,PAT_STA,Patient Status,Patient Status,CHAR,,Y,,,,,,,,2,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,Patient Status Code,,,2300,CL103,,,,,
HPMMIS,Claims,T_CL_SERVICE,PAT_WEIGHT,Patient Weight,Patient Weight,VARCHAR,,Y,, , , , ,,,4,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_SERVICE_IP,PAT_WEIGHT,,Patient Weight,Number,,,,,,,,,,4,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_DNT_DTL,PAY_1_CD,Pay 1 Code,Pay Cd pay,CHAR,,Y,, , , , ,,,3,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_DRUG_DTL,PAY_1_CD,Pay 1 Code,Pay Cd pay,CHAR,,Y,,,,,,,,3,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,PAY_1_CD,Pay 1 Code,Pay Cd pay,CHAR,,Y,,,,,,,,3,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_MED_DTL,PAY_1_CD,Pay 1 Code,Pay Cd pay,CHAR,,Y,,,,,,,,3,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_DNT_DTL,PAY_1_PCT,Pay 1 Percent,Pay Pct pay,NUMBER,,Y,, , , , ,,,22,,,,1,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_DRUG_DTL,PAY_1_PCT,Pay 1 Percent,Pay Pct pay,NUMBER,,Y,,,,,,,,22,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,PAY_1_PCT,Pay 1 Percent,Pay Pct pay,NUMBER,,Y,,,,,,,,22,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_MED_DTL,PAY_1_PCT,Pay 1 Percent,Pay Pct pay,NUMBER,,Y,,,,,,,,22,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_DNT_DTL,PAY_2_CD,Pay 2 Code,Pay Cd pay,CHAR,,Y,,,,,,,,3,,,,Is Blank,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_DRUG_DTL,PAY_2_CD,Pay 2 Code,Pay Cd pay,CHAR,,Y,,,,,,,,2,,,,Is Blank,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,PAY_2_CD,Pay 2 Code,Pay Cd pay,CHAR,,Y,,,,,,,,2,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_MED_DTL,PAY_2_CD,Pay 2 Code,Pay Cd pay,CHAR,,Y,,,,,,,,2,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_DNT_DTL,PAY_2_PCT,Pay 2 Percentage,Pay Pct pay,NUMBER,,Y,,,,,,,,22,,,,0,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_DRUG_DTL,PAY_2_PCT,Pay 2 Percentage,Pay Pct pay,NUMBER,,Y,,,,,,,,22,,,,0,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,PAY_2_PCT,Pay 2 Percentage,Pay Pct pay,NUMBER,,Y,,,,,,,,22,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_MED_DTL,PAY_2_PCT,Pay 2 Percentage,Pay Pct pay,NUMBER,,Y,,,,,,,,22,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_DNT_DTL,PAY_3_CD,Pay 3 Code,Pay Cd pay,CHAR,,Y,,,,,,,,3,,,,Is Blank,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_DRUG_DTL,PAY_3_CD,Pay 3 Code,Pay Cd pay,CHAR,,Y,,,,,,,,2,,,,Is Blank,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,PAY_3_CD,Pay 3 Code,Pay Cd pay,CHAR,,Y,,,,,,,,2,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_MED_DTL,PAY_3_CD,Pay 3 Code,Pay Cd pay,CHAR,,Y,,,,,,,,2,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_DNT_DTL,PAY_3_PCT,Pay 3 Percentage,Pay Pct pay,NUMBER,,Y,,,,,,,,22,,,,0,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_DRUG_DTL,PAY_3_PCT,Pay 3 Percentage,Pay Pct pay,NUMBER,,Y,,,,,,,,22,,,,0,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,PAY_3_PCT,Pay 3 Percentage,Pay Pct pay,NUMBER,,Y,,,,,,,,22,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_MED_DTL,PAY_3_PCT,Pay 3 Percentage,Pay Pct pay,NUMBER,,Y,,,,,,,,22,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_DNT_DTL,PAY_CHASE_CD,Pay Chase Code,Pay Chase Code,CHAR,,Y,,,,,,,,1,,,,Is Blank,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_DRUG_DTL,PAY_CHASE_CD,Pay Chase Code,Pay Chase Code,CHAR,,Y,,,,,,,,1,,,,Is Blank,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,PAY_CHASE_CD,Pay Chase Code,Pay Chase Code,CHAR,,Y,,,,,,,,1,,,,Is Blank,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_MED_DTL,PAY_CHASE_CD,Pay Chase Code,Pay Chase Code,CHAR,,Y,,,,,,,,1,,,,Is Blank,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_DRUG_PAYOR,PAYER_ALLOW_AMT,Payer Allowed Amount,Payer Allowed Amount,NUMBER,(22.2),Y,,,,,,,,22,,2,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_PROVIDER,PCP_SPEC_IND,Primary Care Physician (PCP) Special Indicator,Primary Care Physician (PCP) Special Indicator,CHAR,,Y,, , , , ,,,1,,,,Is Blank,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_SERVICE,PCP_SPEC_IND,Primary Care Physician (PCP) Special Indicator,Primary Care Physician (PCP) Special Indicator,VARCHAR,,Y,, , , , ,,,1,,,,"Y, N",,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_ACTION,PCT,Selection Percent,Selection Percent,NUMBER,,Y,, , , , ,,,22,,,,"0, .25, 0.1, 1",,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,C&E,T_CMS6421_RECON_DTL_STG,PCT,,Percent,NUMBER,,,,,,,,,,6,,5,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
