Source,Source File,Table Name,Column,Column Alias (Common Name),for RT,Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,Foreign Key Column,History,Is PII,Start Position,End Position,Max length,Symmetry Indicator,Precision,Comment,Valid Values,Column Order,Gaps,Findings,Linage Source System,Linage State Table Mapping,Lineage State Field Mapping 
HPMMIS,Provider ,T_PR_PES_BF_TAXONOMY,ODS_LOAD_DATE,ODS Load Date,,The date the record was loaded into the data warehouse.,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_TAXONOMY,PR_ID,Provider ID,,PROVIDER NUMBER THE IDENTIFICATION NUMBER ASSIGNED TO A PROVIDER OF  SERVICES IN THE MQD PROGRAM,VARCHAR ,######,,,,,,,,,,6,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_TAXONOMY,PRIMARY_FLAG,Primary Flag ,,Primary Flag,VARCHAR ,,,,,,,,,,,2,,,,"X

Y

N",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_TAXONOMY,REC_SET,,Per ISD Provider Team: Unknown - we do not have this table in HPMMIS DB,The set to which the record is attached.,NUMBER,,,,,,,,,,,22,,0,,Live Data Transmission ,,Yes,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_TAXONOMY,REC_TYPE,Record Type ,,Unique ID to represent different type of Records. Value is populated as 1111. ,VARCHAR ,,,,,,,,,,,4,,,,1111 ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_TAXONOMY,ROW_NBR,,,Row Number,NUMBER,#####,,,,,,,,,,22,,0,,Live Data Transmission,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_TAXONOMY,START_DATE,Start Date ,,Taxonomy Record Start Date ,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_TAXONOMY,TAXONOMY_CD,Taxonomy Code ,,Taxonomy Codes of all primary and secondary NPI's will be populated ,VARCHAR ,####XX######,,,,,,,,,,20,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_TAXONOMY,TXN_DATE,Transaction date,,Transaction date,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_TAXONOMY,TXN_TYPE,Transaction Type,,Transaction Type,VARCHAR ,,,,,,,,,,,1,,,,Live Data Transmission,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_ERROR_VIOLATIONS,ERR_TYPE,,,Error Type,VARCHAR ,,,,,,,,,,,20,,,,"ERROR, VIOLATION",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_ERROR_VIOLATIONS,ERROR_MSG,,,Batchfeed error message specific to table,VARCHAR ,XXX,,,,,,,,,,200,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_ERROR_VIOLATIONS,EVOBRIX_PR_ID,evoBrix Provider ID ,,evoBrix Provider ID. ,VARCHAR ,xxxxxxxxx,,,,,,,,,,14,,,,Live Data Transmission,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_ERROR_VIOLATIONS,md5_hash,,,"The MD5 hash is built off all columns and is to be used with available primary and/or business keys included in the respective file. Is included to simplify any delta loading processes during file imports. row-by-row validation check using the hash bytes MD5 function to compare every character between the source and target tables. The primary objective, apart from confirming matching data, was to identify special characters that would cause issues with data loads",VARCHAR ,,,,,,,,,,,32,32,,,Live Data Transmission,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_ERROR_VIOLATIONS,ODS_LOAD_DATE,ODS Load Date,,The date the record was loaded into the data warehouse.,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_ERROR_VIOLATIONS,ONLINE_TXN,,,Online Transaction,VARCHAR ,,,,,,,,,,,120,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_ERROR_VIOLATIONS,PAYMENT_ID,,,Payment ID,VARCHAR ,,,,,,,,,,,20,,,,N/A,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_ERROR_VIOLATIONS,PR_ID,,,Provider ID,VARCHAR ,######,,,,,,,,,,12,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_ERROR_VIOLATIONS,REC_NBR,,,Record Number,NUMBER,,,,,,,,,,,22,,0,,SS181,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_ERROR_VIOLATIONS,REC_TYPE,Record Type ,,Record Type ,VARCHAR ,,,,,,,,,,,8,,,,1102 ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_ERROR_VIOLATIONS,TRANS_TYPE,,,Transaction Type,VARCHAR ,,,,,,,,,,,2,,,,"A, ....",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_ERROR_VIOLATIONS,TXN_DATE,Transaction date,,Transaction date,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_INFO,BATCH_DATE,,,Batch Date,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_INFO,ENROLL_APP_DATE,,,Enrollment Application Date,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_INFO,ENROLL_APP_ID,,,Enrollment Application ID,VARCHAR ,#######,,,,,,,,,,14,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_INFO,md5_hash,,,"The MD5 hash is built off all columns and is to be used with available primary and/or business keys included in the respective file. Is included to simplify any delta loading processes during file imports. row-by-row validation check using the hash bytes MD5 function to compare every character between the source and target tables. The primary objective, apart from confirming matching data, was to identify special characters that would cause issues with data loads",VARCHAR ,,,,,,,,,,,32,,,,Live Data Transmission,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_INFO,ODS_LOAD_DATE,ODS Load Date,,The date the record was loaded into the data warehouse.,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_INFO,PES_PR_ID,,,Provider Enrollment System Provider ID,VARCHAR ,######,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_INFO,PR_ID,,,Provider ID,VARCHAR ,######,,,,,,,,,,6,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_INFO,REC_ADDED_DATE,,,The date the record was added to the database,date,MMMDDYYYY,,,,,,,,,,,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_INFO,REC_ADDED_TIME,,,The time the record was added to the database,VARCHAR ,######,,,,,,,,,,6,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_INFO,REC_ADDED_USR,,,The user who added the record to the database,VARCHAR ,,,,,,,,,,,3,,,,SS183,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE,AMT,Amount,,Rate value given for the applicable code.,NUMBER,###.##,Y,,,NA,NA,,,,,22,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE,BEG_DAT,Begin Date (Rate),,Date of when the code became effective.,DATE,MMMDDYYYY,N,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE,CRN_DAT,CRN Date,,CRN Date,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE,CTY,County,,County code,CHAR,,N,,FK,T_CDE_COUNTY,COUNTY_CD,,,,,2,,,,RF012,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE,CURRENT_IND,Current Indicator (Rate),,"Current (Y= Yes, N= No.)",CHAR,,Y,,FK,NA,NA,,,,,1,,,,"Y, N",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE,END_DAT,End Date (Rate),,Date of when the code is no longer effective. ,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE,LAST_MOD_DAT,Last Modified Date,,The date of when the rate schedule was last modified.,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE,PLC_SER,Place of Service (POS),,Location of where a service can be conducted.,CHAR,,Y,,FK,NA,NA,,,,,2,,,,RF107,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE,PMT_TYP,Payment Type,,Payment type,CHAR,,Y,,FK,NA,NA,,,,,1,,,,P= percentage A= Amount,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE,PR_ID,Provider ID,,This is a 6 digit MQD Provider ID.,CHAR,######,Y,,FK,T_PR_DEM_ID,PR_ID,,,,,6,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE,PROC_MOD,Procedure Modifier,,2 character Procedure modifier code.,CHAR,,Y,,,NA,NA,,,,,2,,,,RF114,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE,RATE_SCH,Rate Schedule,,3 character code describes the entity type/rate schedule applied for claim purposes.,CHAR,,N,,FK,NA,NA,,,,,3,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE,REC_ADDED_DAT,Record Added Date,,Date of when the code was added.,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE,SER_FROM,Service From,,Beginning of a series of codes the provider can bill for.,CHAR,,N,,,NA,NA,,,,,11,,,," (These values do not match what is in Cognos) R= revenue code, X= unspecified, D= ICD-9 diagnosis code, P= pharmacy code, I= ICD-10 diagnosis code",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE,SER_TO,Service To,,End of a series of codes the provider can bill for.,CHAR,,N,,,NA,NA,,,,,11,,,,values/descriptions,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE,SER_TYP,Service Type,,H= HCPCS procedure code       ,CHAR,,N,,,NA,NA,,,,,1,,,,Live Data Transmission,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE,STA_CD,Status Code,,Status Code.,CHAR,,Y,,FK,NA,NA,,,,,1,,,,A = Active. H = History. I = Inactive (logical delete). ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE_THRESH,AMT,Amount,,Value amount of threshold.,NUMBER,###.##,Y,,,NA,NA,,,,,22,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE_THRESH,BEG_DAT,Begin Date ,,Date of when the threshold became effective ,DATE,MMMDDYYYY,N,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE_THRESH,CURRENT_IND,Current Indicator,,"Current (Y= Yes, N= No.)",CHAR,,Y,,FK,NA,NA,,,,,1,,,,"Y, N",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE_THRESH,END_DAT,End date,,Date of when the threshohold ended.,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE_THRESH,LAST_MOD_DAT,Last Modified Date,,The date of when the threshold was last modified.,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE_THRESH,PR_ID,Provider ID ,,6 digit ID assigned by MQD,CHAR,######,Y,,FK,T_PR_DEM_ID,PR_ID,,,,,6,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE_THRESH,RATE_SCH,Rate Schedule,,3 digit code describes the entity type/rate schedule applied for claim purposes.,CHAR,,N,,FK,T_CDE_RATE_PMT_1,RATE_SCH,,,,,3,,,,NUR=Nursing Tier; RTN=Routine Tier; SUR=Surgery Tier; MAT=Maternity Tier,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE_THRESH,REC_ADDED_DAT,Record added date,,Date of when the threshold was added.,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_RATE_THRESH,STA_CD,Status Code,,Status Code of ?,CHAR,,Y,,FK,NA,NA,,,,,1,,,,A = Active. H = History. I = Inactive (logical delete). ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_REIM_TYP,BEG_DAT,Begin Date (Reimburse),,Effective beginning date of reimbursement type. ,DATE,MMMDDYYYY,N,PK,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_REIM_TYP,CURRENT_IND,Current Indicator (Reimburse),,"Current (Y= Yes, N= No.)",CHAR,,Y,,FK,NA,NA,,,,,1,,,,"Y, N",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_REIM_TYP,DAT_REC_ADDED,Date Record Added,,This is the date the record was added to the screen. ,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_REIM_TYP,END_DAT,End Date (Reimburse),,End Date.,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_REIM_TYP,LAST_MOD_DAT,Last Modified Date,,Last Modified Date.,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_REIM_TYP,PR_ID,Provider ID,,This is a 6 digit MQD Provider ID.,CHAR,######,Y,PK,FK,T_PR_DEM_ID,PR_ID,,,,,6,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_REIM_TYP,REC_STA_CD,Record Status Code (Reimburse),,"Record Status Code (H, A)",CHAR,,N,,FK,NA,NA,,,,,1,,,,"A=Active, H=Historical",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_REIM_TYP,REIM_TYP,Reimbursement Type,,2 character field that refers to the reimbursement type. ,CHAR,,N,,FK,T_CDE_REIMB_TYPE,REIM_TYP,,,,,2,,,,RF609,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_REIM_TYP,SYS_BEG_DAT,System Begin Date,,Effective end date of the reimbursement type,DATE,MMMDDYYYY,N,PK,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_REIM_TYP,SYS_END_DAT,System End Date,,System End Date.,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_SPEC_DRG_RT,COST_OUTLR_THRSH,,,Cost Outlier Threshold - Maximum amount for drug cost that Medicare is willing to pay,NUMBER,####.##,,,,,,,,,,11,,2,,Live Data Transmission,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_SPEC_DRG_RT,COST_TO_CHRG_RATIO,,,Cost to charge ratio,NUMBER,#.#####,,,,,,,,,,6,,5,,Live Data Transmission,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_SPEC_DRG_RT,DCI_ADJSTR,,,,NUMBER,,,,,,,,,,,5,,4,,1,,Yes,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_SPEC_DRG_RT,DRG_BASE_RATE,,,Drug Base Rate,NUMBER,#####.##,,,,,,,,,,11,,2,,Live Data Transmission,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_SPEC_DRG_RT,DRG_PR_PLCY_ADJSTR,,,Drug Price Policy Adjuster,NUMBER,,,,,,,,,,,6,,4,,1,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_SPEC_DRG_RT,EFF_BEG,,,Effective begin date of drug rate,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_SPEC_DRG_RT,EFF_END,,,Effective end date of drug rate,date,MMMDDYYYY,,,,,,,,,,,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_SPEC_DRG_RT,FINAL_DRG_BASE_RT,,,Final Drug Base Rate,NUMBER,$$$$.$$,,,,,,,,,,11,,2,,Live Data Transmission,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_SPEC_DRG_RT,FINAL_PR_PMT_ADJSTR,,,Final Provider Payment Adjuster,NUMBER,,,,,,,,,,,5,,4,,1,,Yes,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_SPEC_DRG_RT,HIGH_UTIL_OOS_HOSP,,,,VARCHAR ,,,,,,,,,,,1,,,,"Y, N",,Yes,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_SPEC_DRG_RT,INPAT_PMT_MTHD,,,Inpatiant Payment Method,VARCHAR ,,,,,,,,,,,3,,,,DRG,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_SPEC_DRG_RT,LAST_MOD_DAT,Last Modified Date,,Date the record was last modified. ,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_SPEC_DRG_RT,LAST_MOD_TIME,Last Modified Time,,The time the record was last modified. ,VARCHAR ,,,,,,,,,,,6,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_SPEC_DRG_RT,LAST_MOD_USR,Last Modified User,,The user who last modified the record. ,VARCHAR ,,,,,,,,,,,3,,,,SS180,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_SPEC_DRG_RT,md5_hash,,,"The MD5 hash is built off all columns and is to be used with available primary and/or business keys included in the respective file. Is included to simplify any delta loading processes during file imports. row-by-row validation check using the hash bytes MD5 function to compare every character between the source and target tables. The primary objective, apart from confirming matching data, was to identify special characters that would cause issues with data loads",VARCHAR ,,,,,,,,,,,32,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_SPEC_DRG_RT,PR_CATEG,,,Provider Category,VARCHAR ,,,,,,,,,,,2,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_SPEC_DRG_RT,PR_ID,,,Provider ID,VARCHAR ,######,,,,,,,,,,6,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_SPEC_DRG_RT,REC_ADDED_DAT,,,The date the record was added to the database,date,MMMDDYYYY,,,,,,,,,,,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
