Source,Source File             (Filter TMSIS v3.0 for most recent version),Table Name,Column Name,Column Alias (Common Name),Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,History,Is PII,History,Start Position,End Position,Max length,Symmetry Indicator,Precision,Comment (CMS-TMSIS Requirements),Logic ,Valid Values,Column Order,Gap,Findings,Linage Source System,Linage State Table Mapping,Lineage State Field Mapping ,Necessity,Digital File Code,File Segment,DE Number,Version ,Version Notes,Validation between mapping and TMSIS data guide,Validation II,Data Source Type,State Data Source Name,State Data Element Mapping,Logic from Mapping document,checker 1
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,ADMISSION-DATE,Admission Date,"The date on which the recipient was admitted to a hospital.
",Date,CCYYMMDD,,,,,,,,415,422,9(8),,,"1. Value must be 8 characters in the form 'CCYYMMDD'
2. The date must be a valid calendar date (i.e. Feb 29th only on the leap year, never April 31st or Sept 31st)
3. Value must be less than or equal to associated Discharge Date (CE) value in the claim header.
4. Value must be greater than or equal to associated eligible Date of Birth (CE) value.
5. Value must be less than or equal to associated eligible Date of Death (CE) value.
6. Mandatory
7. Value must be between Enrollment Effective Date (ELG.021.253) and Enrollment End Date (ELG.021.254)
8. (capitated payment) when associated Type of Claim (CIP.002.100) is not &#x27;2&#x27;,&#x27;B&#x27; or &#x27;V&#x27; and Type of Service (CIP.002.257) is not &#x27;119, &#x27;120&#x27;, &#x27;121&#x27;, 122&#x27; value must be before Adjudication Date (CIP.003.286)
","$SPACE FILL (default if date is not greater than spaces)
",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,DW-COMMON-S,ADMSN-DAT,Mandatory,CI,Claim Impatient,CIP094,V3,No Change,CIP094,TRUE,MMIS,DW-COMMON-S,ADMSN-DAT,"$SPACE FILL (default if date is not greater than spaces)
",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,ADMISSION-HOUR,Admission Hour,The hour of admission to a hospital.,Num,##,,,,,,,,423,424,X(2),,,"1. Value must be in Hour List (VVL)
2. Value must be 2 characters
3. Conditional","The ADMT-HR field is not a required field and may or may not be present.

IF ADMT-HR GT "" ""
  SET ADMISSION-HOUR = DW-COMMON-S.ADMT-HR
ELSE
  SET ADMISSION-HOUR = $SPACE FILL
ENDIF
 ",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,DW-COMMON-S,ADMT-HR  ,Conditional,CI,Claim Impatient,CIP095,V3,No Change,CIP095,TRUE,MMIS,DW-COMMON-S,ADMT-HR  ,"The ADMT-HR field is not a required field and may or may not be present.

IF ADMT-HR GT "" ""
  SET ADMISSION-HOUR = DW-COMMON-S.ADMT-HR
ELSE
  SET ADMISSION-HOUR = $SPACE FILL
ENDIF
 ",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,ADMISSION-TYPE,Admission Type,The basic types of admission for Inpatient hospital stays and a code indicating the priority of this admission.,Num,#,,,,,,,,162,162,X(1),,,"1. Value must be in Admission Type List (VVL)
2. Value must be 1 character
3. Mandatory","""1"" - EMERGENCY                
""2"" - URGENT                   
""3"" - ELECTIVE                 
""4"" - NEWBORN                  
""5"" - TRAUMA
""8"" - NOT AVAILABLE
""9"" - UNKNOWN          

If DW-COMMON-S.ADMSN-TYP is not equal to one of the values listed above, set to ""8"" (not available)
",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,DW-COMMON-S,ADMSN-TYP,Mandatory,CI,Claim Impatient,CIP028,V3,No Change,CIP028,TRUE,MMIS,DW-COMMON-S,ADMSN-TYP,"""1"" - EMERGENCY                
""2"" - URGENT                   
""3"" - ELECTIVE                 
""4"" - NEWBORN                  
""5"" - TRAUMA
""8"" - NOT AVAILABLE
""9"" - UNKNOWN          

If DW-COMMON-S.ADMSN-TYP is not equal to one of the values listed above, set to ""8"" (not available)
",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,ADMITTING-DIAGNOSIS-CODE,Admitting Diagnosis Code,"The ICD-9/10-CM Diagnosis Code provided at the time of admission by the physician. Since the Admitting Diagnosis is formulated before all tests and examinations are complete, it may be stated in the form of a problem or symptom and it may differ from any of the final diagnoses 
recorded in the medical record.",Num,,,,,,,,,183,189,X(7),,,"1. When populated, a Diagnosis Code Flag is required
2. If associated Diagnosis Code Flag value is ""1"" (ICD-9), then value must be in  ICD-9 Diagnosis Code List (VVL)
3. If associated Diagnosis Code Flag value is ""2"" (ICD-10), then value must be in  ICD-10 Diagnosis Code List (VVL)
4. Value must be a minimum of 3 characters
5. Value must not contain a decimal point
6. If associated Diagnosis Code Flag value is '""1"" (ICD-9), value must not exceed 5 characters
7. If associated Diagnosis Code Flag value is ""2"" (ICD-10), value must not exceed 7 characters
8. When there is more than one diagnosis code on a claim, each value must be unique
9. Conditional","""8"" FILL (default if not present)

Remove any periods and any spaces from DW-COMMON-S.ADM-DIAG-CD, then left justify.

** derivation of field on DW-COMMON not intuitive.
","1, 2",,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,DW-COMMON-S,ADM-DIAG-CD,Conditional,CI,Claim Impatient,CIP030,V3,No Change,CIP030,TRUE,MMIS,DW-COMMON-S,ADM-DIAG-CD,"""8"" FILL (default if not present)

Remove any periods and any spaces from DW-COMMON-S.ADM-DIAG-CD, then left justify.

** derivation of field on DW-COMMON not intuitive.
",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,ADMITTING-DIAGNOSIS-CODE-FLAG,Admitting Diagnosis Code Flag,A flag that identifies the coding system used for the Admitting Diagnosis Code.,Num,,,,,,,,,190,190,X(1),,,"1. Value must be in Diagnosis Code Flag List(VVL)
2. Value must be 1 character","""8"" FILL (default if HDR-CLAIM-REC.CHDR-ADMT-DIAG-CODE (CIP030) is ""8"" filled)

IF DW-COMMON-S.ICD-IND EQ ""0"" AND DW-COMMON-S.STA-EFF-DAT GE '20151001'
  ""2"" (ICD-10)
ELSE
  ""1"" (ICD-9)
ENDIF

Notes:
(1) ICD-IND ""0"" (ICD-10), ""9"" (ICD-9)
(2) The first submission ICD-10 data is currently scheduled for 10/01/2015.
","1,2",,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,,,Conditional,CI,Claim Impatient,CIP031,V3,No Change,CIP031,TRUE,MMIS,0,N/A,"""8"" FILL (default if HDR-CLAIM-REC.CHDR-ADMT-DIAG-CODE (CIP030) is ""8"" filled)

IF DW-COMMON-S.ICD-IND EQ ""0"" AND DW-COMMON-S.STA-EFF-DAT GE '20151001'
  ""2"" (ICD-10)
ELSE
  ""1"" (ICD-9)
ENDIF

Notes:
(1) ICD-IND ""0"" (ICD-10), ""9"" (ICD-9)
(2) The first submission ICD-10 data is currently scheduled for 10/01/2015.
",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,ADMITTING-PROV-NPI-NUM,Admitting Provider NPI Number,The National Provider ID (NPI) of the doctor responsible for admitting a patient to a hospital or other inpatient health facility.,Num,,,,,,,,,1028,1037,X(10),,,"1. Value must be 10 digits, consisting of 9 numeric digits followed by one check digit calculated using the Luhn formula (algorithm)
2. Conditional
3. Value must have an associated Provider Identifier Type equal to '2'","SET HDR-CLAIM-REC.CHDR-ADMT-PROV-NPI = DW-COMMON-S.ATND-PR-NPI

Notes:
(1) The Admitting Provider and Attending Provider are synonymous as per CMS.
(2) The Admitting Provider NPI is not an AHCCCS required field.
",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,DW-COMMON-S,ATND-PR-NPI,Conditional,CI,Claim Impatient,CIP184,V3,No Change,CIP184,TRUE,MMIS,DW-COMMON-S,ATND-PR-NPI,"SET HDR-CLAIM-REC.CHDR-ADMT-PROV-NPI = DW-COMMON-S.ATND-PR-NPI

Notes:
(1) The Admitting Provider and Attending Provider are synonymous as per CMS.
(2) The Admitting Provider NPI is not an AHCCCS required field.
",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,ADMITTING-PROV-NUM,Admitting Provider Number,The Medicaid ID of the doctor responsible for admitting a patient to a hospital or other inpatient health facility.,Varchar,,,,,,,,,1038,1067,X(30),,,"1. Value must be 30 characters or less
2. Conditional","SET HDR-CLAIM-REC.CHDR-ADMT-PROV-NUM = DW-COMMON-S.ATND-PR-ID

Notes:
(1) The Admitting Provider and Attending Provider are synonymous as per CMS.
(2) The Admitting Provider ID is not an AHCCCS required field.
",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,DW-COMMON-S,ATND-PR-ID,Conditional,CI,Claim Impatient,CIP185,V3,No Change,CIP185,TRUE,MMIS,DW-COMMON-S,ATND-PR-ID,"SET HDR-CLAIM-REC.CHDR-ADMT-PROV-NUM = DW-COMMON-S.ATND-PR-ID

Notes:
(1) The Admitting Provider and Attending Provider are synonymous as per CMS.
(2) The Admitting Provider ID is not an AHCCCS required field.
",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,ADMITTING-PROV-SPECIALTY,Admitting Provider Specialty,"This code describes the area of specialty for the provider being reported.
",Num,##,,,,,,,,1068,1069,X(2),,,"1. Value must be in Provider Specialty List (VVL).
2. Value must be 2 characters
3. Conditional
","ENC & CLM:

HDR-CLAIM-REC.CHDR-ADMT-PROV-NUM is set from DW-COMMON-S.ATND-PR-ID

 IF HDR-CLAIM-REC.CHDR-ADMT-PROV-NUM GT $SPACES          
   SET W.PR-ID        = HDR-CLAIM-REC.CHDR-ADMT-PROV-NUM 
   SET W.TMSIS-PR-TYP = HDR-CLAIM-REC.CHDR-ADMT-PROV-TYPE    
   SET W.PR-TAXONOMY  = HDR-CLAIM-REC.CHDR-ADMT-PROV-TAXONOMY
   DO P601-SPECIALTY                                        
   SET HDR-CLAIM-REC.CHDR-ADMT-PROV-SPEC = W.TMSIS-PR-SPEC   
 ELSE                                                       
   SET HDR-CLAIM-REC.CHDR-ADMT-PROV-SPEC = $SPACES           
 ENDIF                                                      

Note: 
(1) The ADMT Provider ID is not an AHCCCS required field.  
(2) The ADMT Provider Specialty is not an AHCCCS required field.
(3) Not all Providers have Specialties.
(4) The PR-SPEC mapping data can be found in HPMMIS online at RF976 & RF972

(5) Code within P601-SPECIALTY is complex and should be referenced within program IM52L007.",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,,,Conditional,CI,Claim Impatient,CIP186,V3,No Change,CIP186,TRUE,MMIS,0,N/A,"ENC & CLM:

HDR-CLAIM-REC.CHDR-ADMT-PROV-NUM is set from DW-COMMON-S.ATND-PR-ID

 IF HDR-CLAIM-REC.CHDR-ADMT-PROV-NUM GT $SPACES          
   SET W.PR-ID        = HDR-CLAIM-REC.CHDR-ADMT-PROV-NUM 
   SET W.TMSIS-PR-TYP = HDR-CLAIM-REC.CHDR-ADMT-PROV-TYPE    
   SET W.PR-TAXONOMY  = HDR-CLAIM-REC.CHDR-ADMT-PROV-TAXONOMY
   DO P601-SPECIALTY                                        
   SET HDR-CLAIM-REC.CHDR-ADMT-PROV-SPEC = W.TMSIS-PR-SPEC   
 ELSE                                                       
   SET HDR-CLAIM-REC.CHDR-ADMT-PROV-SPEC = $SPACES           
 ENDIF                                                      

Note: 
(1) The ADMT Provider ID is not an AHCCCS required field.  
(2) The ADMT Provider Specialty is not an AHCCCS required field.
(3) Not all Providers have Specialties.
(4) The PR-SPEC mapping data can be found in PMMIS online at RF976 & RF972

(5) Code within P601-SPECIALTY is complex and should be referenced within program IM52L007.",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,ADMITTING-PROV-TAXONOMY,Admitting Provider Taxonomy,"Taxonomic classification (code) for a given healthcare provider, as defined by the National Uniform Claim Committee.
",Varchar,,,,,,,,,1070,1081,X(12),,,"1. Value must be in Provider Taxonomy List (VVL)
2. Value must be 12 characters or less
3. Conditional
","ENC+CLM:
                                                       
   SET W.PR-ID = HDR-CLAIM-REC.CHDR-ADMT-PROV-NUM           
   SET W.PR-TAXONOMY = $SPACES                            
   IF W.PR-ID GT $SPACES                                  
      FOR EACH PR-TAXONOMY-U NO UPDATE                     
        WHERE PR-TAXONOMY-U.STA   EQ 'A'                   
          AND PR-TAXONOMY-U.PR-ID EQ W.PR-ID               
            IF PR-TAXONOMY-U.TAX-SW EQ 'Y'                 
              SET W.PR-TAXONOMY = PR-TAXONOMY-U.TAXONOMY-CD
              QUIT PROC                                    
            ENDIF                                          
        WHEN NONE                                          
         :CONTINUE PROCESSING                              
      ENDFOR                                                                                                       
   ENDIF                                                  
   SET HDR-CLAIM-REC.CHDR-ADMT-PROV-TAXONOMY = W.PR-TAXONOMY    
 ENDIF                                                         ",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,PR-TAXONOMY-U,TAXONOMY-CD,Conditional,CI,Claim Impatient,CIP187,V3,No Change,CIP187,TRUE,MMIS,PR-TAXONOMY-U,TAXONOMY-CD,"ENC+CLM:
                                                       
   SET W.PR-ID = HDR-CLAIM-REC.CHDR-ADMT-PROV-NUM           
   SET W.PR-TAXONOMY = $SPACES                            
   IF W.PR-ID GT $SPACES                                  
      FOR EACH PR-TAXONOMY-U NO UPDATE                     
        WHERE PR-TAXONOMY-U.STA   EQ 'A'                   
          AND PR-TAXONOMY-U.PR-ID EQ W.PR-ID               
            IF PR-TAXONOMY-U.TAX-SW EQ 'Y'                 
              SET W.PR-TAXONOMY = PR-TAXONOMY-U.TAXONOMY-CD
              QUIT PROC                                    
            ENDIF                                          
        WHEN NONE                                          
         :CONTINUE PROCESSING                              
      ENDFOR                                                                                                       
   ENDIF                                                  
   SET HDR-CLAIM-REC.CHDR-ADMT-PROV-TAXONOMY = W.PR-TAXONOMY    
 ENDIF                                                         ",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,ADMITTING-PROV-TYPE,Admitting Provider Type,"A code to describe the type of provider being reported.
",Num,##,,,,,,,,1082,1083,X(2),,,"1. Value must be in Provider Type Code List (VVL).
2. Value must be 2 characters
3. Conditional
","ENC+CLM:  

  IF HDR-CLAIM-REC.CHDR-ADMT-PROV-NUM GT $SPACES      
    SET W.PR-ID = HDR-CLAIM-REC.CHDR-ADMT-PROV-NUM    
    DO P007-PR-DEM-ID                                    
    SET HDR-CLAIM-REC.CHDR-ADMT-PROV-TYPE = W.TMSIS-PR-TYP
  else
     SET HDR-CLAIM-REC.CHDR-ADMT-PROV-TYPE = $SPACES
  ENDIF                                                   ",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,,,Conditional,CI,Claim Impatient,CIP188,V3,No Change,CIP188,TRUE,MMIS,0,N/A,"ENC+CLM:  

  IF HDR-CLAIM-REC.CHDR-ADMT-PROV-NUM GT $SPACES      
    SET W.PR-ID = HDR-CLAIM-REC.CHDR-ADMT-PROV-NUM    
    DO P007-PR-DEM-ID                                    
    SET HDR-CLAIM-REC.CHDR-ADMT-PROV-TYPE = W.TMSIS-PR-TYP
  else
     SET HDR-CLAIM-REC.CHDR-ADMT-PROV-TYPE = $SPACES
  ENDIF                                                   ",TRUE
HPMMIS,TMSIS 2.1-2.4,CLAIM-HEADER-RECORD-IP,CHDR-ALLOWED-CHARGE-SRC,ALLOWED-CHARGE-SRC,,Varchar,,,,,,,,,,,X(1),,,,,,,,,MMIS,,,,CI,Claim Impatient,CIP107,V2.4,"Retired Oct 2023, Version 2.4",CIP107,TRUE,MMIS,0,N/A,"Cross Reference TBD per Lori Petre
currently ""9"" FILL",
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,BEGINNING-DATE-OF-SERVICE,Beginning Date of Service,"For services received during a single encounter with a provider, the date the service covered by this claim was received. For services involving multiple encounters on different days, or periods of care extending over two or more days, this would be the date on which the service 
covered by this claim began. For capitation premium payments, the date on which the period of coverage related to this payment began. For financial transactions reported to the OT file, populate with the first day of the time period covered by this financial transaction.",Date ,CCYYMMDD,,,,,,,,1920,1927,9(8),,,"1. Value must be 8 characters in the form ""CCYYMMDD""
2. The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)
3. When Type of Claim is not in ['2', '4', 'B', 'D', 'V'] value must be less than or equal to associated End of Time Period value
4. Value must be less than or equal to associated Ending Date of Service value
5. When Type of Claim is not in ['2', '4', 'B', 'D', 'V'] value must be less than or equal to associated Adjudication Date value
6. Value must be less than or equal to associated Date of Death (ELG.002.025) value when populated
7. Value must be less than or equal to at least one of the eligible's Enrollment End Date (ELG.021.254) values
8. Mandatory",,Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",,,,Mandatory,CI,Claim Impatient,CIP290,V3,"New To Version 3, Effective October 2023",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,BENEFICIARY-COINSURANCE-DATE-PAID,Beneficiary Coinsurance Date Paid,The date the beneficiary paid the coinsurance amount.,date,CCYYMMDD,,,,,,,,1211,1218,9(8),,,"1. Value must be 8 characters in the form ""CCYYMMDD""
2. The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)
3. Must have an associated Beneficiary Coinsurance Amount
4. Conditional","""8"" FILL
",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,,,Conditional,CI,Claim Impatient,CIP207,V3,No Change,CIP207,TRUE,MMIS,0,N/A,"""8"" FILL
",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,TOT-BENEFICIARY-COINSURANCE-PAID-AMOUNT,Beneficiary Coinsurance Paid Amount,"The amount the beneficiary or his or her representative (e.g., their guardian) paid towards their coinsurance for the covered services on the claim. Do not include coinsurance payments made by a third party/s on behalf of the beneficiary.",Num,###.##,,,,,,,,1198,1210,S9(11)V99,,2,"1. Value must be between -99999999999.99 and 99999999999.99
2. Value must be expressed as a number with 2-digit precision (e.g. 100.50 )
3. Conditional","""8"" FILL
",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,,,Conditional,CI,Claim Impatient,CIP206,V3,No Change,CIP206,TRUE,MMIS,0,N/A,"""8"" FILL
",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,BENEFICIARY-COPAYMENT-DATE-PAID,Beneficiary Copayment Date Paid,The date the beneficiary paid the copayment amount.,Date,CCYYMMDD,,,,,,,,1232,1239,9(8),,,"1. Value must be 8 characters in the form ""CCYYMMDD""
2. The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)
3. Must have an associated Beneficiary Copayment Amount
4. Conditional","""8"" FILL
",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,,,Conditional,CI,Claim Impatient,CIP209,V3,No Change,CIP209,TRUE,MMIS,0,N/A,"""8"" FILL
",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,BENEFICIARY-DEDUCTIBLE-DATE-PAID,Beneficiary Deductible Date Paid,The date the beneficiary paid the deductible amount.,Date,CCYYMMDD,,,,,,,,1253,1260,9(8),,,"1. Value must be 8 characters in the form ""CCYYMMDD""
2. The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)
3. Must have an associated Beneficiary Deductible Amount
4. Conditional","""8"" FILL
",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,,,Conditional,CI,Claim Impatient,CIP211,V3,No Change,CIP211,TRUE,MMIS,0,N/A,"""8"" FILL
",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,BILLING-PROV-NPI-NUM,Billing Provider NPI Number,"The National Provider ID (NPI) of the billing entity responsible for billing a patient for healthcare services. The billing provider can also be servicing, referring, or prescribing provider. Can be admitting provider except for Long Term Care.",Varchar,,,,,,,,,1002,1011,X(10),,,"1. Value must be 10 digits, consisting of 9 numeric digits followed by one check digit calculated using the Luhn formula (algorithm)
2. Value must have an associated Provider Identifier Type equal to '2'
3. Conditional
4. When populated, value must match Provider Identifier (PRV.005.081) and Facility Group Individual Code (PRV.002.028) must equal '01'","$space FILL (default)
  
ENC:
 FOR FIRST EC-FACL-CLM-R                                              
     WHERE EC-FACL-CLM-R.EC-NUM EQ DW-COMMON-S.CLM-NO
       SET W.BIL-PR-NPI          = EC-FACL-CLM-R.BIL-PR-NPI
 ENDFOR

CLM:
 FOR FIRST CL-SERVICE-R                              
     WHERE CL-SERVICE-R.CLM-NO = DW-COMMON-S.CLM-NO    
       SET W.BIL-PR-NPI        = CL-SERVICE-R.RCVD-PRV-ID     
 ENDFOR                                              
  
for both ENC & CLM
 SET HDR-CLAIM-REC.CHDR-BILLING-PROV-NPI = W.BIL-PR-NPI

Note: 
1) The Billing Provider NPI is not an AHCCCS required field.
2) Some Providers (e.g. HABILITATION PROVIDER) do not have an NPI.
",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,"EC-FACL-CLM-R
CL-SERVICE-R","BIL-PR-NPI
RCVD-PRV-ID",Conditional,CI,Claim Impatient,CIP180,V3,No Change,CIP180,TRUE,MMIS,"EC-FACL-CLM-R
CL-SERVICE-R","BIL-PR-NPI
RCVD-PRV-ID","$space FILL (default)
  
ENC:
 FOR FIRST EC-FACL-CLM-R                                              
     WHERE EC-FACL-CLM-R.EC-NUM EQ DW-COMMON-S.CLM-NO
       SET W.BIL-PR-NPI          = EC-FACL-CLM-R.BIL-PR-NPI
 ENDFOR

CLM:
 FOR FIRST CL-SERVICE-R                              
     WHERE CL-SERVICE-R.CLM-NO = DW-COMMON-S.CLM-NO    
       SET W.BIL-PR-NPI        = CL-SERVICE-R.RCVD-PRV-ID     
 ENDFOR                                              
  
for both ENC & CLM
 SET HDR-CLAIM-REC.CHDR-BILLING-PROV-NPI = W.BIL-PR-NPI

Note: 
1) The Billing Provider NPI is not an AHCCCS required field.
2) Some Providers (e.g. HABILITATION PROVIDER) do not have an NPI.
",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,BILLING-PROV-NUM,Billing Provider Number,"A unique identification number assigned by the state to a provider or capitation plan. This data element should represent the entity billing for the service. For encounter records, if associated Type of Claim value equals 3, C, or W, then value must be the state identifier of the provider or entity 
(billing or reporting) to the managed care plan.",Varchar,,,,,,,,,972,1001,X(30),,,"1. Value must be 30 characters or less
2. Conditional
3. When Type of Claim not in ('Z','3','C','W',""2"",""B"",""V"","" 4"",""D"",""X"") then value may match (PRV.002.019) Submitting State Provider ID or
4. When Type of Claim not in ('Z','3','C','W',""2"",""B"",""V"","" 4"",""D"",""X"") then value may match (PRV.005.081) Provider Identifier where the Provider Identifier
5. Discharge Date (CIP.002.096) may be between Provider Attributes Effective Date (PRV.002.020) and Provider Attributes End Date (PRV.002.021) or
6. Discharge Date (CIP.002.096) may be between Provider Identifier Effective Date  (PRV.005.079) and Provider Identifier End Date (PRV.005.080)","$space FILL (default)
  
ENC:
 FOR FIRST EC-FACL-CLM-R                                              
     WHERE EC-FACL-CLM-R.EC-NUM EQ DW-COMMON-S.CLM-NO
            SET W.BIL-PR-ID = EC-FACL-CLM-R.BIL-PR-ID
 ENDFOR

CLM:
   FOR FIRST CL-SERVICE-R                              
   WHERE CL-SERVICE-R.CLM-NO = DW-COMMON-S.CLM-NO    
     SET W.BIL-PR-ID       = CL-SERVICE-R.PRV-ID     
   ENDFOR                                              
  
for both ENC & CLM
 SET HDR-CLAIM-REC.CHDR-BILLING-PROV-NUM = W.BIL-PR-ID

Note: 
(1) The Billing Provider ID is not an AHCCCS required field.  
(2) If the Billing Provider NPI is present, it will be used to look-up the Billing Provider ID.
",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,"EC-FACL-CLM-R
CL-SERVICE-R","BIL-PR-ID
PRV-ID",Conditional,CI,Claim Impatient,CIP179,V3,No Change,CIP179,TRUE,MMIS,"EC-FACL-CLM-R
CL-SERVICE-R","BIL-PR-ID
PRV-ID","$space FILL (default)
  
ENC:
 FOR FIRST EC-FACL-CLM-R                                              
     WHERE EC-FACL-CLM-R.EC-NUM EQ DW-COMMON-S.CLM-NO
            SET W.BIL-PR-ID = EC-FACL-CLM-R.BIL-PR-ID
 ENDFOR

CLM:
   FOR FIRST CL-SERVICE-R                              
   WHERE CL-SERVICE-R.CLM-NO = DW-COMMON-S.CLM-NO    
     SET W.BIL-PR-ID       = CL-SERVICE-R.PRV-ID     
   ENDFOR                                              
  
for both ENC & CLM
 SET HDR-CLAIM-REC.CHDR-BILLING-PROV-NUM = W.BIL-PR-ID

Note: 
(1) The Billing Provider ID is not an AHCCCS required field.  
(2) If the Billing Provider NPI is present, it will be used to look-up the Billing Provider ID.
",TRUE
